9788532806,2,EdUFSC,Homo academicus 2 ed. 2 reimpr. Pierre Bourdieu,,42.00,50,21
9788532806,1,EdUFSC,Experimentação na educação em químFábio  Peres Gonça lves,,26.00,50,13
9786558050,1,EdUFSC,Narratologia: introdução à teoria da naMieke Bal,,52.00,50,26
9788532806,1,EdUFSC,Filosofia: machismos e feminismos 1 Ma ria  de Lourdes Alves Bor,,38.00,50,19
9788532806,5,EdUFSC,Introdução ao laboratório de física 5 e Jo ã o José Piacentini,,26.00,50,13
9788532807,1,EdUFSC,O mistério do mal: Bento XVI e o fim dGio rgio Agamben,,29.00,50,14.5
9788532808,1,EdUFSC,Mundo de sonho e catástrofe: o desapSusan Buck -M orss,,75 .00,5 0,3 7 .5
9788532807,5,EdUFSC,Cálculo I Nilo Kühlkamp,,48.00,50,24
9788532806,1,EdUFSC,SolidWorks: modelagem 3D Antônio Carlos de Souza,,47.00,50,23.5
9788532807,2,EdUFSC,Identificação de sistemas dinâmicos li Antonio Augusto Rodrigues,,28.00,50,14
9788532806,3,EdUFSC,Estatística para as ciências agrárias e Dalton Fran cisco  de And rad,,41.00,50,20.5
9788532807,1,EdUFSC,Movimentos sociais e engajamento poIlse S cherer-Wa rre n,,32.00,50,16
9788532808,1,EdUFSC,Pierre Bourdieu: uma sociologia ambicIone Rib eiro Valle,,58.00,50,29
9788532804,5,EdUFSC,A interpretação de imagens aéreas: n Carlos  Loch,32 .40,50,16.2
9788532808,1,EdUFSC,Ser eu: atualidade de Soren KierkegaaPhilippe Chevallier,22.00,50,11
9788532808,1,EdUFSC,Mecanismos: síntese e análise com a Daniel Ma rtin s,42.00,50,21
9788532807,1,EdUFSC,A construção da obra épica e outros eAlfred Döblin,30.00,50,15
9788532808,1,EdUFSC,As disputas de Nietzsche Christa Davis Acampora,49.00,50,24.5
9788532808,1,EdUFSC,Combustão aplicada João Andrade de Carvalho J,40.00,50,20
9788532807,1,EdUFSC,Fundamentos da análise de sistemas José Carlos de Carvalho Pe,45.00,50,22.5
9788532806,1,EdUFSC,Introdução às métricas da química ve Adé lio M achad o,40.00,50,20
9788532807,3,EdUFSC,Introdução à topologia geral Nilo Kühlkamp,38.00,50,19
9788532806,1,EdUFSC,A festa da jaguatirica: uma partitura crRafael José de Me n eze s  Ba,80.00,50,40
9788532808,1,EdUFSC,Técnicas de projeção estereográfica pRich ard J. Lis le,49.00,50,24.5
9788532807,9,EdUFSC,Manual básico de desenho técnico 9 eHe n derson José Speck,34.00,50,17
9788532808,4,EdUFSC,Eletromagnetismo para engenharia: e João P e dro As sumpção  B as,46.00,50,23
9788532807,1,EdUFSC,Pilatos e Jesus Giorgio Agamben,28.00,50,14
9788532806,4,EdUFSC,Desenho geométrico 4 ed. 1 reimpr. Antônio Jaime Januário,42.00,50,21
9788532806,5,EdUFSC,Últimos Sonetos Cruz e Sousa,22.00,50,11
9788532806,4,EdUFSC,"Introdução à engenharia: conceitos, feWalter Ant on io Bazzo",40 .0 0,50,20
9788532806,1,EdUFSC,O fantástico na Ilha de Santa CatarinaFranklin Cascaes,32.00,50,16
