"PreçoPreçoTítuloAutorPromocionalCapa50%",,,
"Grupo Arquitetura Nova: Flávio Império, Rodrigo Lefèvre e Sérgio Ferr","KOURY, Ana Paula","58,00","29,00"
Guerra Civil Espanhola: 70 Anos Depois,"MEIHY, José Carlos SebeBom","52,00","26,00"
Guerra sem Guerra: A Mobilização e o Cotidiano em São Paulo durant,"C aY TSeRgYuNnOdWa IGCuZe, rRroan Meyund","al 62,00","31,00"
"Guia da USP: Museus, Cultura e Lazer da USP na Cidade Universitáriae em Outros Lugares de São Paulo","CYTRYNOWICZ, Roney","34,00","17,00"
Guia de Identificação dos Peixes da Família Myctophidae do Brasil,"SANTOS, Andressa Pinterdos","42,00","21,00"
Guia de Museus Brasileiros,"CPC – Comissão dePatrimônio Cultural da","136,00","68,00"
"Hans-Joachim Koellreutter: Idéias de Mundo, de Música, de Educação","BRITO, Teca Alencar de","38,00","19,00"
"Hélade e o Subúrbio, A: Confrontos Literários na Belle Époque Carioca","SILVA, Maurício","34,00","17,00"
Hélio Cabral,"KOSSOVITCH, Leon","76,00","38,00"
Hélio Vinci,"VINCI, Hélio","44,00","22,00"
Heloísa e Abelardo,"GILSON, Étienne","50,00","25,00"
Henrique IV e Pirandello: Roteiro para Leitura,"BERNARDINI, AuroraFornoni","18,00","9,00"
Hercule Florence: A Descoberta Isolada da Fotografia no Brasil ED. 4,"KOSSOY, Boris","84,00","42,00"
Hermenêutica e Crítica: O Pensamento e a Obra de Benedito Nunes,"TARRICONE, Jucimara","60,00","30,00"
Hidrodinâmica e Ventos Estelares: Uma Introdução,"MACIEL, Walter J.","34,00","17,00"
Highlights from the Brasiliana Library Guita And José Mindlin,"MINDLIN, José","30,00","15,00"
"Highlights from the UnDisciplined Library of Guita and José Mindlin -2 Volumes","MINDLIN, José","260,00","130,00"
Higienópolis e Arredores: Processo de Mutação da Paisagem Urbana,"MACEDO, Silvio Soares","96,00","48,00"
Higienópolis: Grandeza de um Bairro Paulistano,"HOMEM, Maria CecíliaNaclério","72,00","36,00"
História Concisa do Brasil,"FAUSTO, Boris","46,00","23,00"
História Concisa do Teatro Brasileiro: 1570-1908,"PRADO, Décio deAlmeida","34,00","17,00"
História da Alfabetização no Brasil,"MARCILIO, Maria Luiza","64,00","32,00"
História da América Latina Vol. I: América Latina Colonial,"BETHELL, Leslie","84,00","42,00"
História da América Latina Vol. II: América Latina Colonial,"BETHELL, Leslie","106,00","53,00"
História da América Latina Vol. III: Da Independência a 1870,"BETHELL, Leslie","124,00","62,00"
História da América Latina Vol. IV: De 1870 a 1930,"BETHELL, Leslie","82,00","41,00"
"História da América Latina Vol. IX: A América Latina Após 1930.México, América Central, Caribe e Repúblicas Andinas","BETHELL, Leslie","128,00","64,00"
História da América Latina Vol. V: De 1870 a 1930,"BETHELL, Leslie","90,00","45,00"
"História da América Latina Vol. VI: A América Latina Após 1930.Economia e Sociedade","BETHELL, Leslie","92,00","46,00"
"História da América Latina Vol. VII: A América Latina Após 1930.Estado e Política","BETHELL, Leslie","85,00","42,50"
"História da América Latina Vol. VIII: A América Latina Após 1930.Ideias, Cultura e Sociedade","BETHELL, Leslie","95,00","47,50"
"História da América Latina Vol. X: A América Latina Após 1930.Argentina, Uruguai, Paraguai e Brasil","BETHELL, Leslie","106,00","53,00"
História da Balança: A Vida de J. J. Berzelius,"RHEINBOLDT, Heinrich","86,00","43,00"
"História da Hungria, Uma","KONTLER, László","138,00","69,00"
História da Teoria da Arquitetura,"KRUFT, Hanno-Walter","240,00","120,00"
História das Bibliotecas: De Alexandria às Bibliotecas Virtuais,"BARBIER, Frédéric","86,00","43,00"
História das Livrarias Cariocas,"MACHADO, Ubiratan","135,00","67,50"
História de Empresas e Desenvolvimento Econômico,"SZMRECSÁNYI, Tamás","56,00","28,00"
História do Brasil,"FAUSTO, Boris","105,00","52,50"
História do Brasil em Cordel,"CURRAN, Mark J.","58,00","29,00"
História do Novo Mundo Vol. 2: As Mestiçagens,"BERNAND, Carmen","104,00","52,00"
"História do Romance de 30, Uma","BUENO, Luís","94,00","47,00"
História do Trabalho e Histórias da Imigração,"CARNEIRO, Maria LuizaTucci","55,00","27,50"
História e Cultura Estudantil: Revistas na USP,"LIRA, José TavaresCorreia de","126,00","63,00"
"História Rompida, Uma: Roma Antiga e Ocidente Moderno","SCHIAVONE, Aldo","52,00","26,00"
"Historiografia no Século XX: História e Historiadores entre 1848 e...2025?","ROJAS, Carlos AntonioAguirre","48,00","24,00"
"Homem Insuficiente, O: Comentários da Antropologia Pascalina","PONDÉ, Luiz Felipe","50,00","25,00"
Homenagem aos Mestres: Esculturas na USP,"CPC – Comissão dePatrimônio Cultural da","111,00","55,50"
Homero Múltiplo: Ensaios Sobre a Épica Grega,"MALTA, André","38,00","19,00"
Homossexualidade: Preconceito e Intolerância Familiar,"MODESTO, Edith","58,00","29,00"
Humanistas e Cientistas do Brasil: Ciências da Vida,"MAGALHÃES, LuizEdmundo de","58,00","29,00"
Humanistas e Cientistas do Brasil: Ciências Exatas,"MAGALHÃES, LuizEdmundo de","42,00","21,00"
Humanistas e Cientistas do Brasil: Ciências Humanas,"MAGALHÃES, LuizEdmundo de","52,00","26,00"
Hungria: Satélite Contra a Vontade,"MONTGOMERY, John Flo","rn4o8y,00","24,00"
"Ideia de Ordem, A: Symmetria e Decor nos Tratados de Filarete,Francesco di Giorgio e Cesare Cesariano","PEDRO, Ana PaulaGiardini","96,00","48,00"
"Idéia de Pesquisa Educacional, Uma","AZANHA, Jose Mário P.","27,00","13,50"
Identidades,"SALLUM JR., Brasilio","42,00","21,00"
Identidades Fraturadas: Ensaios sobre Literatura Portuguesa,"REMÉDIOS, Maria LuizaRitzel","30,00","15,00"
"Idílio Degradado, O: Um Estudo do Romance Til, de José de Alencar","BARBOSA, Paula Maciel","42,00","21,00"
"Imagem e Letra: Introdução à Bibliologia Brasileira: A ImagemGravada","FERREIRA, Orlando daCosta","88,00","44,00"
"Imagem e Poder: Considerações Sobre a Representação de OtávioAugusto","MARTINS, Paulo","70,00","35,00"
"Imagem e Reflexo: Religiosidade e Monarquia no Reino Visigodo deToledo (Séculos VI-VIII)","ANDRADE FILHO, Ruy deOliveira","48,00","24,00"
Imagens da Mulher no Ocidente Moderno ED. 2,"ANCHIETA, Isabelle","180,00","90,00"
Imagens da Mulher no Ocidente Moderno Vol. 1: Bruxas e Tupinambá,"A CNaCnHibIaEiTsA E,D Is. a2belle","64,00","32,00"
"Imagens da Mulher no Ocidente Moderno Vol. 2: Maria e MariaMadalena","ANCHIETA, Isabelle","64,00","32,00"
"Imagens da Mulher no Ocidente Moderno Vol. 3: Stars de HollywoodED. 2","ANCHIETA, Isabelle","64,00","32,00"
"Imagens da Nação: Brasileiros na Fotodocumentação de 1940 até oFinal do Século XX","COELHO, Maria Beatriz","190,00","95,00"
Imagens do Poético em Alphonsus de Guimaraens,"RICIERI, FrancineFernandes Weiss","40,00","20,00"
"Imagens Sonoras no Ar: A Sugestão de Sentido na PublicidadeRadiofônica","VIANNA, GrazielaValadares Gomes de","54,00","27,00"
"Imigração e Revolução: Lituanos, Poloneses e Russos sob Vigilânciado Deops","ZEN, Erick ReisGodliauskas","47,00","23,50"
"Imigração Japonesa nas Revistas Ilustradas: Preconceito e ImaginárioSocial (1897-1945)","TAKEUCHI, Marcia Yumi","60,00","30,00"
"Imigrantes Espanhóis na Paulicéia: Trabalho e Sociabilidade Urbana(1890-1922)","CÁNOVAS, Marília DalvaKlaumann","84,00","42,00"
"Imigrantes Japoneses no Brasil: Trajetória, Imaginário e Memória","CARNEIRO, Maria LuizaTucci","135,00","67,50"
"Impasses nos Grandes Regimes Internacionais: Relações de Poder eMeio Ambiente","REINHARD, Nicolau","27,00","13,50"
"Império dos Livros, O: Instituições e Práticas de Leitura na São PauloOitocentista ED. 2","DEAECTO, Marisa Midori","50,00","25,00"
"Impressões sobre a Música Portuguesa: Panorama - Criação -Interpretação - Esperanças","MARTINS, José Eduardo","55,00","27,50"
"In Difesa della Razza: Os Judeus Italianos Refugiados do Fascismo e oAntissemitismo do Governo Vargas, 1938-1945","CAMPAGNANO, AnnaRosa","67,00","33,50"
"Incômodos Best-sellers, USA: Publicidade, Consumo e seusDescontentes","Durand, José Carlos","48,00","24,00"
"Índios das Águas Pretas, Os: Modo de Produção e EquipamentoProdutivo","RIBEIRO, Berta G.","64,00","32,00"
Índios do Brasil,"MELATTI, Julio Cezar","52,00","26,00"
"Individualismo e os Intelectuais, O","DURKHEIM, Émile","32,00","16,00"
"Indivíduo e a Sociedade na Guiana, O: Um Estudo Comparativo daOrganização Social Ameríndia","RIVIÈRE, Peter","36,00","18,00"
"Indivíduo, Grupo e Sociedade: Estudos de Psicologia Social","RODRIGUES, ArakcyMartins","48,00","24,00"
"Indivíduo, Sociedade e Língua: Cara, Tipo Assim, Fala Sério!","LIMA-HERNANDES,Maria Célia","45,00","22,50"
"Inexistência da Terra Firme, A: A Imigração Galega em São Paulo -1946-1964","PERES, Elena Pájaro","94,00","47,00"
"Influências Orientais na Língua Portuguesa: Os Vocábulos Árabes,Arabizados, Persas e Turcos","NIMER, Miguel","130,00","65,00"
"Iniciação a Conceitos de Sistemas Energéticos para oDesenvolvimento Limpo","GRIMONI, José AquilesBaesso","66,00","33,00"
Iniciação à Eletroquímica,"RABÓCZKAY, Tibor","38,00","19,00"
"Inimigos Fiéis: História, Guerra e Xamanismo na Amazônia","FAUSTO, Carlos","90,00","45,00"
"Instituto Astronômico e Geofísico da USP: Memória sobre suaFormação e Evolução","SANTOS, Paulo Marquesdos","92,00","46,00"
"Interações e Transformações I - Aluno: Elaborando Conceitos SobreTransformações Químicas","Gepeq - Grupo dePesquisa em Educação","60,00","30,00"
Interações e Transformações I - Exercícios I e II,"Gepeq - Grupo dePesquisa em Educação","26,00","13,00"
Interações e Transformações I - Exercícios III e IV,"Gepeq - Grupo dePesquisa em Educação","26,00","13,00"
"Interações e Transformações I - Professor: Elaborando Conceitossobre Transformações Químicas","Gepeq - Grupo dePesquisa em Educação","44,00","22,00"
Interações e Transformações I: Laboratório I e II,"Gepeq - Grupo dePesquisa em Educação","18,00","9,00"
Interações e Transformações I: Laboratório III e IV,"Gepeq - Grupo dePesquisa em Educação","22,00","11,00"
Interações e Transformações I: Livro de Respostas,"Gepeq - Grupo dePesquisa em Educação","26,00","13,00"
"Interações e Transformações II - Aluno: Reelaborando Conceitossobre Transformações Químicas (Cinética e Equilíbrio)","Gepeq - Grupo dePesquisa em Educação","34,00","17,00"
"Interações e Transformações II - Professor: Reelaborando Conceitossobre Transformações Químicas (Cinética e Equilíbrio)","Gepeq - Grupo dePesquisa em Educação","12,00","6,00"
"Interações e Transformações III - Aluno: Química e Sobrevivência,Atmosfera - Fontes de Materiais","Gepeq - Grupo dePesquisa em Educação","30,00","15,00"
"Interações e Transformações IV - Aluno: Química e a Sobrevivência,Hidrosfera - Fonte de Materiais","Gepeq - Grupo dePesquisa em Educação","48,00","24,00"
"Interações e Transformações IV - Professor: Química e aSobrevivência, Hidrosfera - Fonte de Materiais","Gepeq - Grupo dePesquisa em Educação","44,00","22,00"
"Intérpretes da Metrópole: História Social e Relações de Gênero noTeatro e no Campo Intelectual, 1940-1968","PONTES, Heloisa","89,00","44,50"
Intervenções,"LIMA, Luiz Costa","78,00","39,00"
"Intimidades, Conflitos e Reconciliações: México e Brasil: 1822-1993","PALACIOS, Guillermo","74,00","37,00"
"Intolerância Religiosa: Impactos do Neopentecostalismo no CampoReligioso Afro-brasileiro","SILVA, Vagner Gonçalvesda","52,00","26,00"
Introdução à Cosmologia,"SOUZA, Ronaldo E. de","70,00","35,00"
"Introdução à Equação de Boltzmann, Uma","KREMER, GilbertoMedeiros","32,00","16,00"
Introdução à Estrutura e Evolução Estelar,"MACIEL, Walter J.","44,00","22,00"
Introdução à Física Estatística,"SALINAS, Silvio R. A.","80,00","40,00"
Introdução à Mecânica Clássica,"LOPES, Artur O.","78,00","39,00"
Introdução à Teoria da Ciência,"SASAKI, Chikara","30,00","15,00"
"Invenção da Argentina, A: História de uma Idéia","SHUMWAY, Nicolas","52,00","26,00"
"Invenção de Hélio Oiticica, A","FAVARETTO, CelsoFernando","72,00","36,00"
"Inverno (1973-1974), Um","MUSA, João Luiz","70,00","35,00"
Isso é Groddeck,"ÁVILA, Lazlo Antonio","26,00","13,00"
Italianos no Brasil:  Andiamo in Merica...,"CENNI, Franco","75,00","37,50"
Italianos no Mundo Rural Paulista,"PEREIRA, João BaptistaBorges","52,00","26,00"
Ivánov,"TCHÉKHOV, A. P.","16,00","8,00"
"J. Guinsburg, a Cena em Aula: Itinerários de um Professor em Devir","GUINSBURG, J.","76,00","38,00"
J. Guinsburg: Diálogos Sobre Teatro,"SILVA, Armando Sérgioda","57,00","28,50"
"Jan Tschichold: Mestre da Tipografia. Vida, Obra & Legado","JONG, Cees W. de","137,00","68,50"
"Janusz Korczak: Perfil, Lições, O Bom Doutor","LEWOWICKI, Tadeusz","17,00","8,50"
"Jardim América: O Primeiro Bairro-Jardim de São Paulo e suaArquitetura","WOLFF, Silvia FerreiraSantos","82,00","41,00"
"Jardim Imperfeito, O: O Pensamento Humanista na França","TODOROV, Tzvetan","44,00","22,00"
JGR: Metafísica do Grande Sertão,"UTÉZA, Francis","70,00","35,00"
João Alexandre Barbosa: O Leitor Insone,"MARTINS FILHO, Plinio","64,00","32,00"
"João Antonio, Leitor de Lima Barreto","ORNELLAS, Clara Ávila","38,00","19,00"
João Câmara,"LOPES, Almerinda daSilva","150,00","75,00"
João do Rio e o Palco (Caixa com 2 Volumes): Página Teatral/ Moment,"PsE CIXrOítiTcOos, Níobe Abreu","85,00","42,50"
João do Rio e o Palco Vol. 1: Página Teatral,"PEIXOTO, Níobe Abreu","40,00","20,00"
João do Rio e o Palco Vol. 2: Momentos Críticos,"PEIXOTO, Níobe Abreu","45,00","22,50"
John Ashbery: Um Módulo para o Vento,"CONCAGH, Viviana Bosi","54,00","27,00"
Jorge de Lima,"PAULINO, Ana Maria","70,00","35,00"
Jornalismo Econômico,"KUCINSKI, Bernardo","32,00","16,00"
Jornalistas e Revolucionários: Nos Tempos da Imprensa Alternativa,"KUCINSKI, Bernardo","90,00","45,00"
José de Souza Martins,"MARTINS, José de Souza","70,00","35,00"
"José Mindlin, Editor","KIKUCHI, Tereza","76,00","38,00"
"Jovens, Trajetórias, Masculinidades e Direitos","ADORNO, Rubens deCamargo Ferreira","54,00","27,00"
"Judeu em Cena, O: El Prodigio de Amarante/ O Prodígio de Amarante","DINES, Alberto","52,00","26,00"
Judeus no Brasil: Estudos e Notas,"FALBEL, Nachman","64,00","32,00"
"Judias do Campo de Concentração de Ravensbrück, As","SAIDEL, Rochelle G.","59,00","29,50"
"Judiciário e Modernidade: Ordem Jurídica, Tempo, Espaço e Atuaçãoda Justiça","PEREIRA JÚNIOR,Ricardo","42,00","21,00"
"Juó Bananére: Irrisor, Irrisório","CAPELA, Carlos EduardoS.","65,00","32,50"
Justiça e Contrato: Entre Comutar e Distribuir,"MUÑOZ, Maria PaulaCosta Bertran","38,00","19,00"
Justiça em Jogo: Novas Facetas da Atuação dos Promotores de Justiça,"SILVA, Cátia Aida","32,00","16,00"
"Juventude na Sociedade Moderna, A","FORACCHI, Marialice M.","40,00","20,00"
"Kaleidosfone: As Novas Camadas Sonoras da Cidade de São Paulo.Fins do Século XIX - Início do XX","APROBATO FILHO,Nelson","84,00","42,00"
Käthe Kollwitz,"SIMONE, Eliana de SáPorto de","102,00","51,00"
"Labirintos do Nada: A Crítica de Nietzsche ao Niilismo deSchopenhauer","SALVIANO, JarleeOliveira Silva","36,00","18,00"
Laboratório de Virologia: Manual Técnico,"CANDEIAS, José A. N.","38,00","19,00"
"Laços de Sangue: Privilégios e Intolerância à Imigração Portuguesa noBrasil (1822-1945)","MENDES, José SacchettaRamos","64,00","32,00"
"Lampião, Senhor do Sertão: Vidas e Mortes de um Cangaceiro","JASMIN, Élise","66,00","33,00"
Lasar Segall,"MATTOS, CláudiaValladão de","80,00","40,00"
Laura Vinci,"VINCI, Laura","55,00","27,50"
"Lavoura Canavieira, Trabalho Livre e Cotidiano: Itu, 1780-1830","SAMARA, Eni deMesquita","36,00","18,00"
"Legislar, Amalgamar, Civilizar: A Mestiçagem em José Bonifácio deAndrada e Silva (1783-1823)","RAYMUNDO, Letícia deOliveira","48,00","24,00"
Leibniz e Hobbes: Causalidade e Princípio de Razão Suficiente,"HIRATA, Celi","38,00","19,00"
"Leitora Clarice Lispector, A","IANNACE, Ricardo","38,00","19,00"
"Leitores de Machado de Assis, Os: O Romance Machadiano e oPúblico de Literatura no Século 19","GUIMARÃES, Hélio deSeixas","70,00","35,00"
Leitura e Escrita de Textos Argumentativos,"Sacrini, Marcus","48,00","24,00"
"Leitura em Voz Alta e Produção da Subjetividade: Um Caminho para aApropriação da Escrita","PASTORELLO, LucilaMaria","36,00","18,00"
Leituras de Macunaíma: Primeira Onda (1928-1936),"RAMOS JR., José dePaula","90,00","45,00"
Leituras do Desejo: O Erotismo no Romance Naturalista Brasileiro,"BULHÕES, Marcelo","50,00","25,00"
"Lembranças do Cativeiro na Alemanha: Março de 1916 a Novembrode 1918","PIRENNE, Henri","58,00","29,00"
Leminski: O Poeta da Diferença,"LEITE, Elizabeth Rocha","35,00","17,50"
Letras de Minas e Outros Ensaios,"LOPES, Hélio","44,00","22,00"
Letras e História: Mil Palavras Árabes na Língua Portuguesa,"ZAIDAN, Assaad","35,00","17,50"
Letras e Leituras,"ROSENFELD, Anatol","38,00","19,00"
"Lévi-Strauss, Antropologia e Arte: Minúsculo - Incomensurável","PASSETTI, Dorothea Voe","eli90,00","45,00"
"Léxico de Guimarães Rosa, O","MARTINS, NilceSant ́Anna","92,00","46,00"
"Léxico no Discurso Literário, O: A Criatividade Lexical na PoesiaModerna e Contemporânea","CARDOSO, Elis deAlmeida","38,00","19,00"
Lição de Palco EAD-USP: 1969-2009,"GARCIA, Silvana","60,00","30,00"
"Lima Barreto, Caminhos de Criação: Recordações do Escrivão IsaíasCaminha","BARRETO, Lima","68,00","34,00"
Limites da Representação na Metapsicologia Freudiana,"CAMPOS, Érico BrunoViana","55,00","27,50"
Linguagens do Ideário Político,"POCOCK, J. G. A.","120,00","60,00"
"Linha de Fé: A Companhia de Jesus e a Escravidão no Processo deFormação da Sociedade Colonial (Brasil, Séculos XVI e XVII)","ZERON, Carlos Albertode Moura Ribeiro","75,00","37,50"
Lionel Robbins: Contribuição para a Metodologia da Economia,"RAMOS, José MariaRodriguez","18,00","9,00"
"Lírica e Lugar-Comum: Alguns Temas de Horácio e sua Presença emPortuguês","ACHCAR, Francisco","40,00","20,00"
Literatura Brasileira: Dos Primeiros Cronistas aos Últimos Românticos,"RONCARI, Luiz","110,00","55,00"
Literatura e História na América Latina,"CHIAPPINI, Ligia","50,00","25,00"
"Literatura e Jornalismo, Práticas Políticas","FERREIRA, Carlos Rogé","68,00","34,00"
Literatura Europeia e Idade Média Latina,"CURTIUS, Ernest Robert","160,00","80,00"
Livraria Ideal: Do Cordel à Bibliofilia,"BRAGANÇA, Aníbal","40,00","20,00"
Livreiros do Novo Mundo: De Briançon ao Rio de Janeiro,"BOMPARD, Jean-Jacques","90,00","45,00"
"Livro no Brasil, O: Sua História (Edição de Bolso)","HALLEWELL, Laurence","60,00","30,00"
"Livros, Leituras e Bibliotecas: História da Arquitetura e da ConstruçãoLuso-Brasileira","ROCHA, Ricardo","36,00","18,00"
"Lógica da Ação Coletiva, A: Os Benefícios Públicos e Uma Teoria dosGrupos Sociais","OLSON, Mancur","52,00","26,00"
Lógica Matemática,"FAJARDO, RogérioAugusto dos Santos","34,00","17,00"
"Louça Paulista: As Primeiras Fábricas de Faiança e Porcela de SãoPaulo","PEREIRA, José HermesMartins","75,00","37,50"
"Loucura Mansa de José Mindlin, A","MARTINS FILHO, Plinio","160,00","80,00"
Lúcio Cardoso e Julien Green: Transgressão e Culpa,"ALMEIDA, Teresa de","48,00","24,00"
Lúcio Cardoso: Poesia Completa,"CARDOSO, Lúcio","120,00","60,00"
"Lugar da Arquitetura Depois dos Modernos, O","ARANTES, Otília","72,00","36,00"
"Lugar na Política, Um: Republicanismo e Regionalismo em São Paulo","WOODARD, James P.","70,00","35,00"
Luise Weiss,"WEISS, Luise","70,00","35,00"
Lygia Eluf,"ELUF, Lygia","97,00","48,50"
Machado de Assis e o Processo de Criação Literária,"CRESTANI, Jaison Luís","70,00","35,00"
Machado de Assis no Jornal das Famílias,"CRESTANI, Jaison Luís","35,00","17,50"
Machado de Assis: O Romance com Pessoas,"PASSOS, José Luiz","38,00","19,00"
"Madureira Chorou...em Paris: A Música Popular Brasileira na Françado Século XX","FLÉCHET, Anaïs","90,00","45,00"
"Magia no Mundo Greco-romano, A","HUBERT, Henri","42,00","21,00"
"Magmatismo Alcalino Continental da Região Meridional daPlataforma Brasileira","GOMES, Celso de Barros","80,00","40,00"
Magnetismo e Ressonância Magnética em Sólidos,"GUIMARÃES, AlbertoPassos","65,00","32,50"
Mamma Angola: Sociedade e Economia de um País Nascente,"MENEZES, Solival","44,00","22,00"
"Manguezais e Nós, Os: Uma Síntese de Percepções","VANNUCCI, Marta","68,00","34,00"
Manual de Editoração e Estilo,"MARTINS FILHO, Plinio","120,00","60,00"
Manual de Geografia Urbana,"SANTOS, Milton","44,00","22,00"
"Manual de Identificação dos Invertebrados Marinhos da RegiãoSudeste-Sul do Brasil Vol. 2","STEINER, Tatiana M.","80,00","40,00"
"Manual de Identificação dos Invertebrados Marinhos da RegiãoSudeste-Sul do Brasil Vol.1","AMARAL, A. Cecília Z.","102,00","51,00"
Manuel Bandeira: Uma Poesia da Ausência,"ROSENBAUM, Yudith","44,00","22,00"
Máquina de Gêneros,"PÉCORA, Alcir","44,00","22,00"
"Maravilhosa Fábrica de Virtudes, A: O Decoro na ArquiteturaReligiosa de Vila Rica, Minas Gerias (1711-1822)","BASTOS, Rodrigo","130,00","65,00"
Marcello Grassmann: 1942-1955 (Caixa Comum),"GRASSMANN, Marcello","240,00","120,00"
Marcelo Cipis,"CIPIS, Marcelo","120,00","60,00"
Margens da Democracia: A Literatura e a Questão da Diferença,"SISCAR, Marcos","68,00","34,00"
Maria Antonieta D Alkmin e Oswald de Andrade: Marco Zero,"ANDRADE, Marília de","67,00","33,50"
Maria Bonomi: Da Gravura à Arte Pública,"LAUDANNA, Mayra","140,00","70,00"
Maria Clara Machado,"CAMPOS, Cláudia deArruda","88,00","44,00"
Mariana Quito: Portugal - África - Brasil. Uma Trajetória Artística,"LAUDANNA, Mayra","40,00","20,00"
"Mário de Andrade e a Argentina: Um País e sua Produção Culturalcomo Espaço de Reflexão","ARTUNDO, Patricia","56,00","28,00"
Mário de Andrade e Sérgio Buarque de Holanda: Correspondência,"ANDRADE, Mário de","49,50","24,75"
Marlyse Meyer nos Caminhos do Imaginário,"FERREIRA, Jerusa Pires","45,00","22,50"
Marta,"ALBUQUERQUE,Medeiros e","40,00","20,00"
"Mata, A: Notas Sobre as Religiões, a Magia, as Superstições e oFolclore dos Negros Criollos e o Povo de Cuba","CABRERA, Lydia","91,00","45,50"
Matemática dos Afetos: Tratado de (Re)composição Musical,"MENEZES, Flo","84,00","42,00"
"Matéria Roubada, A: A Apropriação Crítica do Objeto da FísicaContemporânea","PATY, Michel","44,00","22,00"
"Mateus, Marcos, Lucas e João - Caixa com Dois Volumes","PIQUEIRA, Gustavo","120,00","60,00"
Matinas e Vésperas de Sábado Santo,"OLIVEIRA, Manuel Diasde","44,00","22,00"
Matrizes do Fabulário Ibero-americano,"PINON, Nélida","46,00","23,00"
Mau-olhado,"MIRANDA, Veiga","60,00","30,00"
Mecânica Clássica Moderna,"WRESZINSKI, Walter F.","42,00","21,00"
Mecânica Clássica para Professores,"MARQUES, Gil da Costa","92,00","46,00"
Mecânica Quântica,"PIZA, A. F. R.  de Toledo","104,00","52,00"
"Mediterrâneo e o Mundo Mediterrâneo na Época de Filipe II, O - 2Volumes","BRAUDEL, Fernand","234,00","117,00"
Meio Ambiente: Patrimônio Cultural da USP,"LANNA, Ana LúciaDuarte","103,00","51,50"
"Membros do Corpo Místico: Ordens Terceiras no Rio de Janeiro (c.1700-1822)","MARTINS, William deSouza","89,00","44,50"
"Memória, Trabalho e Arquitetura","LOPES, João Marcos","75,00","37,50"
Memórias do Tabagismo,"MIRRA, Antonio Pedro","39,00","19,50"
"Meninos, Poetas e Heróis: Aspectos de Cassiano Ricardo doModernismo ao Estado Novo","MOREIRA, Luiza Franco","44,00","22,00"
"Menor das Ecologias, A","GODOY, Ana","52,00","26,00"
Mercado e Utopia: Teoria Política e Sociedade Brasileira,"REIS, Fábio Wanderley","68,00","34,00"
Messianismo e Milenarismo no Brasil,"PEREIRA, João BaptistaBorges","52,00","26,00"
Meta-História: A Imaginação Histórica do Século XIX,"WHITE, Hayden","64,00","32,00"
"Metamorfoses do Espaço Habitado: Fundamentos Teóricos eMetodológicos da Geografia","SANTOS, Milton","26,00","13,00"
Metamorfoses do Mal: Uma Leitura de Clarice Lispector,"ROSENBAUM, Yudith","38,00","19,00"
Método para Trompete: Estudos Básicos,"Cascapera, Sergio","40,00","20,00"
Metodologia da Economia ou Como os Economistas Explicam,"BLAUG, Mark","38,00","19,00"
"Metodologia de Max Weber, A: Unificação das Ciências Culturais eSociais","RINGER, Fritz K.","48,00","24,00"
Métodos para Avaliação dos Recursos Pesqueiros,"PAULY, Daniel","52,00","26,00"
Metrópole Corporativa Fragmentada: O Caso de São Paulo ED. 2,"SANTOS, Milton","26,00","13,00"
Metrópole e Cultura: São Paulo no Meio Século XX,"ARRUDA, Maria Armindado Nascimento","80,00","40,00"
"Microeletrônica: Introdução ao Universo dos Microchips, seuFuncionamento, Fabricação e Aplicação","ENDERLEIN, Rolf","80,00","40,00"
"Microssonda Eletrônica na Geologia, A","GOMES, Celso de Barros","66,00","33,00"
Mídia e Tolerância: A Ciência Construindo Caminhos de Liberdade,"KUNSCH, MargaridaMaria Krohling","38,00","19,00"
Mikhail Bakhtin: Criação de uma Prosaística,"MORSON, Gary Saul","88,00","44,00"
Minorias Silenciadas:História da Censura no Brasil ED. 2,"CARNEIRO, Maria LuizaTucci","68,00","34,00"
"Minoridade Crítica: A Ópera e o Teatro nos Folhetins da Corte, 1826-1861","GIRON, Luís Antonio","72,00","36,00"
"Miragens Peregrinas: Sertão e Nação em Euclides da Cunha e ArianoSuassuna","DIDIER, Maria Thereza","52,00","26,00"
Missa a Cinco Vozes: Coro Solistas Orquestra,"GOMES, André da Silva","50,00","25,00"
"Mitos do Estado Arcaico: Evolução dos Primeiros Estados, Cidades eCivilização","YOFFEE, Norman","75,00","37,50"
"Modelos Culturais, Saberes Pedagógicos, Instituições Educacionais:Portugal e Brasil, Histórias Conectadas","CARVALHO, Marta MariaChagas de","67,00","33,50"
Modernidade Verde: Jardins de Burle Marx,"DOURADO, Guilherme M","zza90,00","45,00"
"Modernidade, Modernidade","MESCHONNIC, Henri","54,00","27,00"
Modernidades Tucidideanas: Ktema es Aei,"PIRES, Francisco Murari","58,00","29,00"
"Modinhas do Brasil, As","LIMA, Edilson Vicente de","100,00","50,00"
"Moeda, Realidade Social, A","SIMIAND, François","38,00","19,00"
"Momento Futurista, O: Avant-garde, Avant-guerre, e a Linguagem daRuptura","PERLOFF, Marjorie","78,00","39,00"
"Monarquia, Liberalismo e Negócios no Brasil: 1780-1860","MARSON, IzabelAndrade","62,00","31,00"
"Monteiro Lobato: Intelectual, Empresário, Editor","KOSHIYAMA, AliceMitika","50,00","25,00"
Morte e Alteridade em Estas Estórias,"CALOBREZI, EdnaTarabori","44,00","22,00"
Morte Sem Fim e Outros Poemas,"GOROSTIZA, José","64,00","32,00"
