"",,,,,$ C/ 50%
TÍTULO,,AUTOR,SELO,$ CAPA,
"",,,,,DESCONTO
"NOVO PARADIGMA HOLÍSTICO, O",CREMA/BRANDÃO,SUMMUS,"57,10","28,55"
NUTRIÇÃO PSICOLÓGICA,"PIMENTEL, ADELMA DO SOCORRO",SUMMUS,"59,70","29,85"
O QUE A BIBLIA REALMENTE DIZ SOBRE A HOMOSSEXUALID,"HELMINIAK, DANIEL A.",EDIÇÕES GLS,"51,00","25,50"
O QUE É BOM SABER,"GONÇALVES, PAULO EIRÓ",MG EDITORES,"57,10","28,55"
O QUE O JOVEM QUER DA VIDA?,"DAMON, WILLIAM",SUMMUS,"74,50","37,25"
O QUE V (AINDA) NÃO SABE SOBRE SEXUALIDADE MASCULINA,"MCCARTHY, BARRY",SUMMUS,"78,90","39,45"
OFICINAS DE MATEMÁTICA E DE LEITURA E ESCRITA,CENPEC,SUMMUS,"57,10","28,55"
"OLHAR MÉDICO, O","SCLIAR, MOACYR",ÁGORA,"64,20","32,10"
"OLHAR, O","GAIARSA, JOSÉ ANGELO",ÁGORA,"53,10","26,55"
OLHARES DE CLAUDIA WONDER,"WONDER, CLAUDIA",EDIÇÕES GLS,"64,20","32,10"
OLHARES URBANOS,"OLIVEIRA, JANETE DA S.; FREITAS, RICARDO",SUMMUS,"57,10","28,55"
ON CAMERA,"WATTS, HARRIS",SUMMUS,"92,10","46,05"
ON VIDEO,"ARMES, ROY",SUMMUS,"90,60","45,30"
ORGANIZAÇÃO DAS POSIÇÕES E MOVIMENTOS CORPORAIS,"GAIARSA, JOSÉ ANGELO",SUMMUS,"78,90","39,45"
ORGANIZAÇÃO DE EVENTOS - EDIÇÃO REVISTA E AMPLIADA,"CESCA, CLEUZA G. GIMENES",SUMMUS,"67,90","33,95"
ORÍ ÀPÉRÉ Ó,"RODRIGUÉ, MARIA DAS GRAÇAS",SELO NEGRO,"65,70","32,85"
ORIENTAÇÃO PROFISSIONAL,"CAMARGO, LUCILA DOS SANTOS",ÁGORA,"53,10","26,55"
ORIENTAÇÃO PROFISSIONAL EM AÇÃO VOLUME 1,"SOARES, DULCE H. P.; LISBOA, MARILU D.",SUMMUS,"98,90","49,45"
ORIENTAÇÃO PROFISSIONAL EM AÇÃO VOLUME 2,"SOARES, DULCE H. P.; LISBOA, MARILU D.",SUMMUS,"90,60","45,30"
OSTEOPATIA,"CHAITOW, LEON",SUMMUS,"42,80","21,40"
"OUTRO LADO DA ALMA, O","TELLES, IZABEL",ÁGORA,"64,20","32,10"
OUTROS CAMINHOS DE DANÇA,"MILLER LASZLO, CORA",SUMMUS,"48,20","24,10"
"PACIENTE COMO SER HUMANO,O","REMEN, RACHEL NAOMI",SUMMUS,"74,50","37,25"
PADRÕES DE DISTRESSE,"KELEMAN, STANLEY",SUMMUS,"42,80","21,40"
PAIS CORAJOSOS,"OMER, HAIM; FLEURY, HELOIZA JUNQUEIRA",ÁGORA,"64,20","32,10"
PALABRAS DE JACOB LEVY MORENO,"CUKIER, ROSA",ÁGORA,"119,70","59,85"
PALAVRAS DE JACOB LEVY MORENO,"CUKIER, ROSA",ÁGORA,"115,10","57,55"
PANCADAS NA CABEÇA,"CORADAZZI, ANA LUCIA; CAPONERO, RICARDO",MG EDITORES,"57,10","28,55"
PANORAMA DAS TERAPIAS FAMILIARES VOL. I,"ELKAIM, MONY (ORG.)",SUMMUS,"105,20","52,60"
PANORAMA DAS TERAPIAS FAMILIARES VOL.II,"ELKAIM, MONY (ORG.)",SUMMUS,"107,80","53,90"
"PAPAI, MAMÃE, SOU GAY!","RIESENFELD, RINNA",EDIÇÕES GLS,"74,50","37,25"
"PAPEL DO JORNAL E A PROFISSÃO DE JORNALISTA, O","DINES, ALBERTO",SUMMUS,"76,70","38,35"
"PAPEL DO OUTRO NA ESCRITA DE SUJEITOS SURDOS, O","GUARINELLO, ANA CRISTINA",PLEXUS,"53,10","26,55"
"PAPEL DOS EMPRESÁRIOS NO DESENV. DO BRASIL, O","RESENDE, ENIO J.",SUMMUS,"36,00","18,00"
PARA A SUA JUKEBOX,"EL-JAICK, MÁRCIO",EDIÇÕES GLS,"87,80","43,90"
PARA APRENDER NO ATO,"LISKE, LIGIA/LIMA, LUZIA MARA",ÁGORA,"64,20","32,10"
PARA OS FILHOS DOS FILHOS DOS NOSSOS FILHOS,"TURNER, DAVID/MUÑOZ, JESUS",SUMMUS,"42,80","21,40"
PARA SER FELIZ NO AMOR,"GIKOVATE, FLÁVIO",MG EDITORES,"53,80","26,90"
PARCERIAS DE CAMA E MENTE,"CALEGARI, MARIA DA LUZ",ÁGORA,"64,20","32,10"
"PAZ, AMOR E CURA","SIEGEL, BERNIE",SUMMUS,"84,60","42,30"
PEDAGOGIA DA TRANSGRESSÃO,"ESPIRITO SANTO, RUY CEZAR",ÁGORA,"48,20","24,10"
PEDAGOGIA E MEDIAÇÃO EM REUVEN FEUERSTEIN,"DA ROS, SILVIA ZANATTA",PLEXUS,"51,00","25,50"
PEDAGOGIA E TERAPIA EM EUTONIA,"MULLER, GUNNA/ WINKLER,ANNE",SUMMUS,"51,00","25,50"
PEDIATRIA HOJE,"BARROS, SYLVIO RENAN MONTEIRO DE",MG EDITORES,"59,70","29,85"
PENSANDO E VIVENDO A ORIENTAÇÃO PROFISSIONAL,"LUCCHIARI, DULCE (ORG.)",SUMMUS,"53,10","26,55"
"PERCURSOS EM ARTETERAPIA - ARTETERAPIA E EDUCAÇÃO, ARTETERAPIA ESAÚDE","CIORNAI, SELMA",SUMMUS,"94,50","47,25"
"PERCURSOS EM ARTETERAPIA - ARTETERAPIA GESTÁLTICA, ARTE EMPSICOTERAPIA, SUPERVISÃO EM ARTETERAPIA","CIORNAI, SELMA (ORG)",SUMMUS,"92,10","46,05"
"PERCURSOS EM ARTETERAPIA - ATELIÊ TERAPÊUTICO, ARTETERAPIA NOTRABALHO COMUNITÁRIO, TRABALHO PLÁSTICO E LINGUAGEM...","CIORNAI, SELMA",SUMMUS,"100,90","50,45"
"PERSONAGEM NA PSICOTERAPIA, O","CALVENTE, CARLOS",ÁGORA,"67,90","33,95"
PERSPECTIVAS ATUAIS DA FONOAUDIOLOGIA NA ESCOLA,"GIROTO, CLAUDIA R. MOSCA",PLEXUS,"48,20","24,10"
PESQUISA QUALITATIVA E PSICODRAMA,"MERENGUÉ,MONTEIRO,BRITO",ÁGORA,"51,00","25,50"
PIAGET PARA PRINCIPIANTES,"LIMA, LAURO DE OLIVEIRA",SUMMUS,"94,50","47,25"
"PIAGET, VIGOTSKI, WALLON - EDIÇÃO REVISTA",LA TAILLE/OLIVEIRA/DANTAS,SUMMUS,"62,80","31,40"
PLANEJAMENTO DE COMUNICAÇÃO INTEGRADA,"VASCONCELOS, LUCIENE RICCIOTTI",SUMMUS,"51,00","25,50"
PLANEJAMENTO DE RELAÇÕES PÚBLICAS-ED.REVISTA E AMP,"KUNSCH, MARGARIDA MARIA KROHLING",SUMMUS,"116,10","58,05"
PLANETAS RETRÓGRADOS,"SCHULMAN, MARTIN",ÁGORA,"65,70","32,85"
PLAYBACK THEATRE,"SALAS, JO",ÁGORA,"62,80","31,40"
PNL E SAÚDE,"MCDERMOTT, IAN E O'CONNOR, JOS",SUMMUS,"74,50","37,25"
"PODER DA VOZ E DA FALA NO TELEMARKETING,O ED.REV.","QUINTEIRO, EUDÓSIA ACUÑA",PLEXUS,"42,80","21,40"
"PODER DAS MARCAS, O","PINHO, J. B.",SUMMUS,"53,10","26,55"
"PODER DO DISCURSO MATERNO, O","GUTMAN, LAURA ALEJANDRA",ÁGORA,"66,40","33,20"
PODER SUAVE (SOFT POWER),"BALLERINI, FRANTHIESCO",SUMMUS,"79,80","39,90"
"POÉTICA DO DESMASCARAMENTO, A","BUCHBINDER, MARIO",ÁGORA,"78,90","39,45"
POLÍTICAS DA RAÇA,"DOMINGUES, PETRÔNIO; GOMES, FLAVIO",SELO NEGRO,"100,70","50,35"
POLÍTICAS PÚBLICAS E AÇÕES AFIRMATIVAS,"FONSECA, DAGOBERTO JOSÉ",SELO NEGRO,"31,90","15,95"
POR DENTRO DAS EQUIPES,"CONTRO, LUIZ",ÁGORA,"42,80","21,40"
POR TODAS AS FORMAS DE AMOR,"CUNHA, ADELSA; SILVEIRA, CARLOS ROBERTO",ÁGORA,"62,80","31,40"
POR TRÁS DA NOTÍCIA,"FLOSI, EDSON GARCIA",SUMMUS,"67,90","33,95"
POR TRÁS DOS MUROS DA ESCOLA,"GALVÃO,ALBA A.;ROSSI,IRACY G.",ÁGORA,"59,70","29,85"
POR UMA PEDAGOGIA DA DIGNIDADE,"CARVALHO, JOSÉ SÉRGIO",SUMMUS,"74,50","37,25"
POR UMA VIDA ESPONTÂNEA E CRIADORA,"MERENGUÉ, DEVANIR; DEDOMENICO, ANDRÉ MARCELO",ÁGORA,"74,50","37,25"
POSSIBILIDADES DE HISTORIA AO CONTRARIO,"PADILHA,ANNA MARIA LUNARDI",PLEXUS,"42,80","21,40"
POSTAL DE ALICE SPRINGS,"SIMMONDS, DIANA",EDIÇÕES GLS,"51,00","25,50"
POSTURA CORPORAL,"SANTOS, ANGELA",SUMMUS,"77,10","38,55"
PRAGMÁTICA DO JORNALISMO - EDIÇÃO REVISTA,"CHAPARRO, MANUEL CARLOS",SUMMUS,"59,70","29,85"
PRÁTICAS GRUPAIS CONTEMPORÂNEAS,"FLEURY, HELOISA (ORG)",ÁGORA,"78,90","39,45"
PRAZER - EDIÇÃO REVISTA,"LOWEN, ALEXANDER",SUMMUS,"74,50","37,25"
PROCESSAMENTO AUDITIVO,"MACHADO, SYLVIA FREITAS",PLEXUS,"51,00","25,50"
PROCESSO CRIATIVO EM GESTALT-TERAPIA,"ZINKER, JOSEPH C.",SUMMUS,"98,00","49,00"
"PROCESSO DE RELAÇÕES PÚBLICAS, O","WEY, HEBE",SUMMUS,"59,70","29,85"
"PROCESSO, DIÁLOGO E AWARENESS","YONTEF, GARY M.",SUMMUS,"115,60","57,80"
PRODUÇÃO DE RÁDIO,"MCLEISH, ROBERT",SUMMUS,"120,90","60,45"
PROFISSÃO DOCENTE,"ARANTES, VALÉRIA AMORIM (ORG)",SUMMUS,"51,00","25,50"
PROFUNDA SIMPLICIDADE,"SCHUTZ, WILL",ÁGORA,"67,90","33,95"
PROJETOS DE VIDA,"ARANTES, VALÉRIA AMORIM; ARAÚJO, ULISSES;PINHEIRO, VIVIANE",SUMMUS,"48,20","24,10"
PROPAGANDA INSTITUCIONAL,"PINHO, J B",SUMMUS,"59,70","29,85"
PROPAGANDA SUBLIMINAR MULTIMIDIA - REVISTA E AMPLI,"CALAZANS, FLÁVIO",SUMMUS,"99,30","49,65"
PSICODIAGNÓSTICO EM GESTALT-TERAPIA,"PIMENTEL, ADELMA DO SOCORRO G.",SUMMUS,"90,60","45,30"
PSICODRAMA - CIÊNCIA E ARTE,"MOTTA, JÚLIA; ALVES, LUIS FALIVENE",ÁGORA,"73,80","36,90"
PSICODRAMA - INSPIRAÇÃO E TÉCNICA,"HOLMES, PAUL; KARP, MARCIA(ORG",ÁGORA,"92,10","46,05"
PSICODRAMA - O FORRO E O AVESSO,"PERAZZO, SÉRGIO",ÁGORA,"112,00","56,00"
PSICODRAMA - TEORIA E PRÁTICA,"DIAS, VICTOR R C SILVA",ÁGORA,"67,90","33,95"
"PSICODRAMA APÓS MORENO, O","HOLMES, PAUL",ÁGORA,"111,20","55,60"
PSICODRAMA BIPERSONAL,"CUKIER, ROSA",ÁGORA,"51,00","25,50"
PSICODRAMA BIPESSOAL,"CUKIER, ROSA",ÁGORA,"48,20","24,10"
PSICODRAMA BRASILEIRO,"MOTTA, JÚLIA M. CASULARI (ORG)",ÁGORA,"71,60","35,80"
PSICODRAMA COM CASAIS,"CASTANHO, GISELA",ÁGORA,"71,60","35,80"
PSICODRAMA COM CRIANÇAS,"GONÇALVES, CAMILA S (ORG.)",ÁGORA,"57,10","28,55"
PSICODRAMA DA LOUCURA - 7a EDIÇÃO REVISTA,"FONSECA FILHO, JOSÉ DE SOUZA",ÁGORA,"64,20","32,10"
PSICODRAMA DO TRAUMA,PETER F. KELLERMAN E M.K.HUDGINS,ÁGORA,"108,80","54,40"
PSICODRAMA E EMANCIPAÇÃO,"AGUIAR, MOYSÉS",ÁGORA,"105,40","52,70"
PSICODRAMA E NEUROCIÊNCIA,"FLEURY, KHOURY E HUG (ORGS)",ÁGORA,"78,90","39,45"
PSICODRAMA E PSICOTERAPIA,"SOEIRO, ALFREDO CORREIA",ÁGORA,"57,10","28,55"
PSICODRAMA E RELAÇÕES ÉTNICO-RACIAIS,"MALAQUIAS, MARIA CÉLIA (ORG.)",ÁGORA,"68,80","34,40"
PSICODRAMA EM ESPAÇOS PÚBLICOS,"MONTEIRO, REGINA; WECHSLER, MARIÂNGELA",ÁGORA,"64,20","32,10"
"PSICODRAMA EM FOCO, O","KELLERMANN, PETER FELIX",ÁGORA,"71,60","35,80"
PSICODRAMA ESTRATÉGICO,"WILLIAMS, ANTONY",ÁGORA,"92,10","46,05"
PSICODRAMA NO SÉCULO 21,"GERSHONI, JACOB (ORG.)",ÁGORA,"101,10","50,55"
PSICODRAMA PÚBLICO NA CONTEMPORANEIDADE,"MONTEIRO, REGINA F; WECHSLER, MARIÂNGELA",ÁGORA,"65,70","32,85"
"PSICODRAMA, O - ED. REVISTA E AMPLIADA","BUSTOS, DALMIRO",ÁGORA,"112,00","56,00"
PSICOLOGIA DO ENCONTRO: J.L. MORENO,"MARTIN, EUGENIO GARRIDO",ÁGORA,"92,10","46,05"
PSICOLOGIA DO SAGRADO,"BERTOLUCCI, ELIANA",ÁGORA,"64,20","32,10"
"PSICOLOGIA E O MUNDO DO TRABALHO NO BRASIL, A","MOTTA, JULIA",ÁGORA,"87,80","43,90"
PSICOLOGIA E PSICOLOGIA ESCOLAR NO BRASIL,"BALBINO, VIVINA RIOS",SUMMUS,"68,80","34,40"
PSICO-ONCOLOGIA: CAMINHOS DE CUIDADO,MARÍLIA; ROBERTA; SIMONE; PAULA (ORGS),SUMMUS,"129,50","64,75"
PSICO-ONCOLOGIA: CAMINHOS E PERSPECTIVAS,"NEME, CARMEN MARIA BUENO",SUMMUS,"94,50","47,25"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME I","DIAS, VICTOR R. C. SILVA",ÁGORA,"62,80","31,40"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME II","DIAS, VICTOR; SILVA, VIRGÍNIA",ÁGORA,"76,00","38,00"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME III","DIAS, VICTOR R. C. SILVA",ÁGORA,"68,80","34,40"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME IV","DIAS, VICTOR R. C. SILVA",ÁGORA,"78,90","39,45"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME V","DIAS, VICTOR; SILVA, VIRGÍNIA",ÁGORA,"57,10","28,55"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME VI","DIAS, VICTOR R. C. S.; DIAS, GABRIEL S.",ÁGORA,"64,20","32,10"
"PSICOPATOLOGIA E PSICODINÂMICA NA ANÁLISE PSICODRAMÁTICA -VOLUME VI","DIAS, VICTOR R. C. S.",ÁGORA,"62,80","31,40"
PSICOSE E SOFRIMENTO,"GRANZOTTO, MARCOS; GRANZOTTO, ROSANE L.",SUMMUS,"108,80","54,40"
PSICOSIS Y CREACIÓN,"GRANZOTTO, MARCOS; GRANZOTTO, ROSANE L.",SUMMUS,"100,90","50,45"
PSICOSSOMÁTICA ENTRE O BEM E O MAL,"BRIGANTI, CARLOS R.",SUMMUS,"67,90","33,95"
PSICOTERAPIA ABERTA,"ALMEIDA, WILSON CASTELLO DE",ÁGORA,"68,80","34,40"
PSICOTERAPIA BREVE - EDIÇÃO REVISTA E AMPLIADA,"FERREIRA-SANTOS, EDUARDO",ÁGORA,"67,90","33,95"
PSICOTERAPIA DA RELAÇÃO - ED. REVISTA,"FONSECA, JOSÉ",ÁGORA,"112,00","56,00"
PSICOTERAPIA DE CURTA DUR.NA ABORD GESTÁLTICA,"PINTO, ÊNIO BRITO",SUMMUS,"65,70","32,85"
"PSICOTERAPIA NA INSTITUIÇÃO PSIQUIÁTRICA, A","LEITE NETTO, OSWALDO FERREIRA",ÁGORA,"53,10","26,55"
PSICOTERAPIA PSICODRAMÁTICA COM CRIANÇAS,"FILIPINI, ROSALBA",ÁGORA,"53,10","26,55"
PSICOTERAPIA: TEORIAS E TÉCNICAS PSICOTERÁPICAS,"RIBEIRO, JORGE PONCIANO",SUMMUS,"96,70","48,35"
PSICOTERAPIAS E ESTADOS DE TRANSE,"PINCHERLE, LIVIO (ORG.)",SUMMUS,"78,90","39,45"
"PSIQUE DO CORPO, A - ED. REVISTA E AMPLIADA","RAMOS, DENISE",SUMMUS,"78,90","39,45"
PSIQUÊ E SUBSTÂNCIA,"WHITMONT, EDWARD C",SUMMUS,"76,00","38,00"
PUBLICIDADE E VENDAS NA INTERNET,"PINHO, J. B.",SUMMUS,"108,80","54,40"
"PÚBLICOS JUSTIFICAM OS MEIOS, OS","MARTINUZZO, JOSÉ ANTONIO",SUMMUS,"53,10","26,55"
QUADROS CLÍNICOS DISFUNCIONAIS E GESTALT-TERAPIA,"FRAZÃO, LILIAN; FUKUMITSU, KARINA (ORGS)",SUMMUS,"87,80","43,90"
QUAL É O CORPO QUE DANÇA?,"MILLER, JUSSARA CORRÊA",SUMMUS,"62,80","31,40"
QUANDO A PSICOTERAPIA TRAVA,"VASCONCELLOS, MARINA C.M.(ORG)",ÁGORA,"71,60","35,80"
QUANDO A RAIVA DÓI,"MCKAY,MATTHEW;ROGERS,P.MCKAY,J",SUMMUS,"108,10","54,05"
QUANDO COISAS ESTRANHAS COMEÇAM A ACONTECER,"SKITNEVSKY, ILANA",ÁGORA,"42,80","21,40"
QUANDO EU VOLTAR A SER CRIANÇA,"KORCZAK, JANUSZ",SUMMUS,"57,10","28,55"
QUANDO O TERAPEUTA É O PROTAGONISTA,"DUCLÓS, SUZANA MODESTO",ÁGORA,"42,80","21,40"
"QUATRO VENTOS, OS","VILLOLDO, ALBERTO E JENDRESEN,",ÁGORA,"87,80","43,90"
QUE DANÇA É ESSA?,"ALMEIDA, FERNANDA DE SOUZA",SUMMUS,"51,00","25,50"
QUEIJOS DO BRASIL E DO MUNDO,"AMARANTE, JOSÉ OSVALDO ALBANO DO",MESCLA,"126,50","63,25"
QUEM OUVE BEM VIVE MELHOR,"ALBERNAZ, PEDRO LUIZ M.",MG EDITORES,"57,10","28,55"
QUESTÕES DO HUMANO NA CONTEMPORANEIDADE,"FRAZÃO, LILIAN MEYER",SUMMUS,"42,80","21,40"
"QUINTESSÊNCIA DE ZERKA, A","HORVATIN,TONI/SCHREIBER,EDWARD",ÁGORA,"101,10","50,55"
RACISMO E ANTI-RACISMO NA EDUCAÇÃO,"CAVALLEIRO, ELIANE (ORG)",SELO NEGRO,"71,60","35,80"
"RACISMO, SEXISMO E DESIGUALDADE NO BRASIL","CARNEIRO, SUELI",SELO NEGRO,"31,90","15,95"
RÁDIO - A MÍDIA DA EMOÇÃO,"CÉSAR, CYRO",SUMMUS,"76,00","38,00"
RÁDIO - TEORIA E PRÁTICA,"FERRARETTO, LUIZ ARTUR",SUMMUS,"94,50","47,25"
RADIOJORNALISMO,"CHANTLER, PAUL & HARRIS, SIM",SUMMUS,"67,90","33,95"
"RAINHA DA NOITE,A","PAUL, HAYDN",ÁGORA,"68,80","34,40"
RAIOS E TROVÕES,"CAPELAS, BRUNO",SUMMUS,"78,90","39,45"
RAP E EDUCACAO/RAP E EDUCACAO,"ANDRADE, ELAINE NUNES",SELO NEGRO,"62,80","31,40"
REALIDADE SOMÁTICA,"KELEMAN, STANLEY",SUMMUS,"42,80","21,40"
"REALIDADE SUPLEMENTAR E A ARTE DE CURAR, A","MORENO, BLOMKVIST, RUTZEL",ÁGORA,"64,20","32,10"
"REDENÇÃO DO ROBÔ, A","READ, HERBERT",SUMMUS,"57,10","28,55"
REENCONTRO,"KUSMINSKY, DENISE COIN",ÁGORA,"42,80","21,40"
"REFÉM EMOCIONAL, O",BANDLER/LEBEAU,SUMMUS,"67,90","33,95"
"REFLEXÕES SOBRE LABAN,O MESTRE DO MOVIMENTO","MOMMENSOHN,M./PETRELLA P.(ORGS",SUMMUS,"92,10","46,05"
REFLEXOTERAPIA,"GOOSMANN-LEGGER, ASTRID I.",ÁGORA,"51,00","25,50"
REICH,"ALBERTINI, PAULO",ÁGORA,"42,80","21,40"
REICH - O CORPO E A CLÍNICA,"MALUF JR, NICOLAU (ORG)",SUMMUS,"51,00","25,50"
REINVENTANDO A LIDERANÇA,"DI NIZO, RENATA",SUMMUS,"59,70","29,85"
RELAÇÃO E CURA EM GESTALT-TERAPIA,"HYCNER, RICHARD;JACOBS, LYNNE",SUMMUS,"74,50","37,25"
"RELAÇÃO EDUCADOR-EDUCANDO, A","PONTES, ROSA LIDIA",ÁGORA,"48,20","24,10"
RELACIONAMENTO CONJUGAL,"LAMANNO, VERA LUCIA C",SUMMUS,"42,80","21,40"
RELAÇÕES PÚBLICAS,"FORTES, WALDYR GUTIERREZ",SUMMUS,"112,00","56,00"
RELAÇÕES PÚBLICAS COMUNITÁRIAS,"KUNSCH,MARGARIDA E WALDEMAR",SUMMUS,"112,40","56,20"
RELAÇÕES PÚBLICAS E MICROPOLÍTICA,ROBERTO PORTO SIMÕES,SUMMUS,"42,80","21,40"
RELAÇÕES PÚBLICAS E MODERNIDADE,"KUNSCH, MARGARIDA MARIA KROHLING",SUMMUS,"57,10","28,55"
RELAÇÕES PÚBLICAS E SUAS INTERFACES,"CESCA, CLEUZA G.GIMENES (ORG)",SUMMUS,"76,00","38,00"
RELAÇÕES PUBLICAS ESTRATÉGICAS,"FARIAS, LUIZ ALBERTO DE",SUMMUS,"106,40","53,20"
RELAÇÕES PÚBLICAS NA CONTEMPORANEIDADE,"DREYER, BIANCA MARDER",SUMMUS,"57,10","28,55"
RELAÇÕES PÚBLICAS NA INTERNET,"PINHO, JOSÉ BENEDITO",SUMMUS,"74,50","37,25"
RELAÇÕES PÚBLICAS NO MODO DE PRODUÇÃO CAPITALISTA,"PERUZZO, CICILIA KROHLING",SUMMUS,"51,00","25,50"
RELAÇÕES PÚBLICAS PARA INICIANTES,"CESCA, CLEUZA G. GIMENES",SUMMUS,"42,80","21,40"
"RELAÇÕES PÚBLICAS, MERCADO E REDES SOCIAIS","VERGILI, RAFAEL",SUMMUS,"53,10","26,55"
RELAÇÕES PÚBLICAS: FUNÇÃO POLÍTICA,"SIMÕES, ROBERTO PORTO",SUMMUS,"84,60","42,30"
RELAÇÕES RACIAIS E DESIGUALDADE NO BRASIL,"SANTOS, GEVANILDA GOMES DOS",SELO NEGRO,"31,90","15,95"
RELICÁRIO,"GRECO, FELIPE",EDIÇÕES GLS,"38,60","19,30"
RELIGIÕES NEGRAS NO BRASIL,"GOMES, FLÁVIO; COSTA, VALÉRIA GOMES",SELO NEGRO,"109,90","54,95"
REPETIÇÃO E TRANSFORMAÇÃO NA VIDA CONJUGAL,"LAMANNO, VERA LUCIA C",SUMMUS,"42,80","21,40"
RESGATANDO O VIVER,"CARVALHO, MARIA MARGARIDA M G",SUMMUS,"87,80","43,90"
"RESGATE DA EMPATIA, O","CASELLATO, GABRIELA (ORG)",SUMMUS,"87,80","43,90"
RESIGNIFICANDO,BANDLER & GRINDER,SUMMUS,"76,00","38,00"
RESOLVENDO CASOS EM AUDIOLOGIA,"GAMA, MÁRCIA REGINA (ORG)",PLEXUS,"53,10","26,55"
RESPIRAÇÃO,"SOUCHARD, PH E",SUMMUS,"48,20","24,10"
RESPIR-AÇÕES,"CAMPIGNION, PHILIPPE",SUMMUS,"106,40","53,20"
"RETORNO DA DEUSA, O","WHITMONT, EDWARD C",SUMMUS,"94,50","47,25"
RETRATO EM BRANCO E PRETO,"PEREIRA, ÂNGELO B.",EDIÇÕES GLS,"42,80","21,40"
RODA DA FORTUNA,"SCHULMAN, MARTIN",ÁGORA,"42,80","21,40"
RODAPÉS PSICODRAMÁTICOS,"ALMEIDA, WILSON CASTELLO DE",ÁGORA,"74,50","37,25"
"RUÍDOS, CONTATO, LUZ, LIBERDADE","RIBEIRO, JORGE PONCIANO",SUMMUS,"78,90","39,45"
RUMO À NOVA TRANSDISCIPLINARIDADE,CREMA/WEIL/D'AMBROSIO,SUMMUS,"62,80","31,40"
RUMOS (DO) JORNALISMO CULTURAL,ITAÚ CULTURAL,SUMMUS,"119,80","59,90"
"SABEDORIA DA NATUREZA, A","OTSU, ROBERTO",ÁGORA,"78,90","39,45"
"SABEDORIA DOS SONHOS, A","SIGNELL, KAREN A.",ÁGORA,"96,50","48,25"
SABEDORIA PROFUNDA EM GERENCIAMENTO,"DA SILVEIRA, JOSÉ RICARDO",SUMMUS,"101,10","50,55"
SABORES DA AFRICA,"HAFNER, DORINDA",SELO NEGRO,"62,80","31,40"
SAPOS EM PRÍNCIPES,BANDLER & GRINDER,SUMMUS,"74,50","37,25"
SAÚDE AUDITIVA,"MORATA, THAIS C./ZUCKI, FERNANDA",PLEXUS,"62,80","31,40"
SAÚDE E PLENITUDE,"CREMA, ROBERTO",SUMMUS,"90,60","45,30"
"SAÚDE NA MÍDIA, A","DE ZWEIG, ROXANA TABAKMAN",SUMMUS,"79,80","39,90"
SE ESSA CASA FOSSE NOSSA,"CARLO, MARYSIA DO PRADO DE",PLEXUS,"57,10","28,55"
"SEGREDOS DO GIM, OS","AMARANTE, JOSÉ OSVALDO ALBANO DO",MESCLA,"98,90","49,45"
"SEGREDOS DO VINHO, OS - 5a ED. REV, ATUAL., AMPLIADA","AMARANTE, JOSÉ O. ALBANO DO",MESCLA,"231,00","115,50"
SEIS ELEFANTES CEGOS - VOL 1,"ANDREAS, STEVE",SUMMUS,"107,80","53,90"
SEIS ELEFANTES CEGOS - VOL 2,"ANDREAS, STEVE",SUMMUS,"105,20","52,60"
SEJA O PRIMEIRO A SABER,"SOUZA, JOSÉ CARLOS ARONCHI DE",SUMMUS,"68,80","34,40"
"SELF DESDOBRADO, O","OBINE, JEAN-MARIE",SUMMUS,"84,60","42,30"
"SENHOR DA LUZ, O","PAUL, HAYDN",ÁGORA,"68,80","34,40"
SER CRIATIVO,"NACHMANOVITCH, STEPHEN",SUMMUS,"65,70","32,85"
SER DANÇATERAPEUTA HOJE,"FUX, MARIA",SUMMUS,"48,20","24,10"
SER TERAPEUTA - EDIÇÃO REVISTA,"BARROS, PAULO/PORCHAT,IEDA",SUMMUS,"57,10","28,55"
"SETE COMPETENCIAS BÁSICAS PARA EDUCAR EM VALORES, AS","GARCÍA, XUS M./ROVIRA, JOSEP M. P.",SUMMUS,"79,80","39,90"
SEU BEBÊ EM PERGUNTAS E RESPOSTAS,"BARROS, SYLVIO RENAN M. DE",MG EDITORES,"51,00","25,50"
SEX,"GIKOVATE, FLÁVIO",MG EDITORES,"65,70","32,85"
SEXO,"GIKOVATE, FLAVIO",MG EDITORES,"68,80","34,40"
SEXO E AMOR NA TERCEIRA IDADE,BUTLER/LEWIS,SUMMUS,"51,00","25,50"
SEXO ENTRE MULHERES,"BRIGHT, SUSIE",EDIÇÕES GLS,"42,80","21,40"
SEXO SECRETO,"PICAZIO, CLAUDIO",EDIÇÕES GLS,"51,00","25,50"
"SEXO, REICH E EU - EDIÇÃO REVISTA E AMPLIADA","GAIARSA, JOSE ANGELO",ÁGORA,"76,00","38,00"
