https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146217,Conteúdos cordiais Química Humanizada para uma escola sem mordaça Roberto Dalmo V. L. de Oliveira / Glória Regina Pessoa Campelo Queiroz,QUÍMICA,,"50,00 2 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=147036,CONTEXTOS HISTÓRICOS E MATEMÁTICOS A PARTIR DO ESTUDO DE ILUSTRAÇÕES - Vol. 3 Luciele M. Trivizoli ( Org),MATEMÁTICA,,"20,00 1 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143077,Contribuição ao Estudo Histórico e Crítico do Pensamento Matemático Marcelo Papini Cajueiro,MATEMÁTICA,,"1 40,00 7 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=147130,"Contribuições da Neurociência para a Educação: Alunos, Professores e Diretores Anderson Orzari Ribeiro e Itana Stiubiener - orgs",EDUCAÇÃO,,"20,00 1 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=144552,Contribuições de um Centro de Ciências para a formação Continuada de Professores Fernanda Bassoli / José Guilherme da Silva Lopes / Eloi Teixeira Cesar,EDUCAÇÃO,,"65,00 3 2,50"
"",,ENSINO,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143278,"Controvérsias na Pesquisa em Ensino de Física Sergio Camargo, Luiz G.R.Genovese, Juliana M.H.F.Drummond,Glória R.P.C. Queiroz. Yuri E. N  i c o t  e  S  il v a  n i a  S8. 0N,a0s0cime n t o  ( o4 r0gs,0) 0",,,
"",,FÍSICA TEÓRICA,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=90859,Cosmologia Mario Novello,,,"45,00 2 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=29431,"Cosmologia Física do micro ao macro cosmos e vice-versa 2a. Ed Jorge Horvath, German Lugones, Marcelo Porto, Sergio Scarano e Ramachrisna Teixeira",COSMOLOGIA,,"90,00 4 5,00"
"",,FÍSICA GERAL,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=142811,"COSTA RIBEIRO: ENSINO ,PESQUISA E DESENVOLVIMENTO DA FISICA NO BRASIL WANDERLEY VITORINO DA SILVA FILHO",,,"65,00 3 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=97462,CQD  - Como Queríamos Demonstrar Gilberto G. Garbi,MATEMÁTICA,,"95,00 4 7,50"
"",,MATEMÁTICA,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=142672,Criatividade e Resolução de Problemas Antonio Carlos Brolezzi,,,"35,00 1 7,50"
"",,BIOGRAFIA,,
